query_id,query_source_id,candidate_source_id,control_type,pipeline_query,pipeline_reference,resolution_query,resolution_reference,extractor,aggregator,similarity,seed,model,trial,hypothesis,label_match,raw_score,candidate_score,control_mean,control_median,control_mad,n_controls,fits_score,fits_plus_score,log_ratio
nonadditive:hypothesis:143:H1,34,34,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,143,H1,True,0.5437606448008591,0.5437606448008591,0.39367069171671154,0.39945040247450575,0.014356796541881767,9,1.383270370533812,1.3612719912970013,0.30841955035731305
nonadditive:hypothesis:144:H0,58,18,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,144,H0,False,0.3426118341576343,0.3426118341576343,0.3633654499471018,0.3600600032480504,0.006327274530769367,9,0.9561842021762714,0.9515409405848508,-0.049672565757133746
nonadditive:hypothesis:144:H1,18,18,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,144,H1,True,0.4789184761356515,0.4789184761356515,0.3760171888365387,0.3744253224069417,0.014498436043495655,9,1.2945153283613002,1.2790760866732782,0.24613801001672186
nonadditive:hypothesis:145:H0,34,48,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,145,H0,False,0.34487920171675357,0.34487920171675357,0.3611266617595157,0.36331161442432697,0.011351692420494608,9,0.9013266036506541,0.9492655561348352,-0.05206669218798021
nonadditive:hypothesis:145:H1,48,48,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,145,H1,True,0.5135670749425036,0.5135670749425036,0.390370828404991,0.38703011693692135,0.015279284783132452,9,1.3948975858595158,1.3269434404925275,0.28287813235621295
nonadditive:hypothesis:146:H0,54,53,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,146,H0,False,0.3552766697182801,0.3552766697182801,0.39019689044192596,0.3958483719788923,0.012187071956624829,9,0.8549360496516388,0.8975069619263824,-0.10813440162874988
nonadditive:hypothesis:146:H1,53,53,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,146,H1,True,0.5254659745119901,0.5254659745119901,0.3715143981239894,0.3732088164128898,0.005655883336034895,9,1.3503936156117802,1.4079677419266927,0.3421473469099713
nonadditive:hypothesis:147:H0,46,34,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,147,H0,False,0.3696324521278318,0.3696324521278318,0.370370044631152,0.37547974706394177,0.01034915100658812,9,0.9580216877903807,0.9844271362654503,-0.015695394545453767
nonadditive:hypothesis:147:H1,34,34,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,147,H1,True,0.4885841192835282,0.4885841192835282,0.36963162026093743,0.3725266279436498,0.015675524826083365,9,1.3698288118125688,1.3115414647820391,0.27120313612850566
nonadditive:hypothesis:148:H0,29,21,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,148,H0,False,0.37623292512497697,0.37623292512497697,0.373630486775415,0.37396650778339485,0.017582087426672444,9,1.006060482140542,1.006060482140542,0.006042191282397358
nonadditive:hypothesis:148:H1,21,21,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,148,H1,True,0.49457099122143094,0.49457099122143094,0.34507647020041965,0.3442068546733568,0.01001149364113968,9,1.4798858658416663,1.436842365300266,0.36244790400266425
nonadditive:hypothesis:149:H0,2,9,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,149,H0,False,0.37303491988426857,0.37303491988426857,0.3630842992991538,0.3601563608432327,0.006080390472473718,9,1.0357582440329065,1.0357582440329065,0.03513376142514246
nonadditive:hypothesis:149:H1,9,9,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,149,H1,True,0.5356641728994805,0.5356641728994805,0.4049561735298469,0.4051335310627795,0.005277449953658531,9,1.2589313880571964,1.3221916524516801,0.27929070251946553
nonadditive:hypothesis:150:H0,22,58,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,150,H0,False,0.3998570229358477,0.3998570229358477,0.3961457513081275,0.39501305025523353,0.008708329512758406,9,0.9904281590577021,1.0122628168296826,0.01218823757354337
nonadditive:hypothesis:150:H1,58,58,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,150,H1,True,0.5019627192345799,0.5019627192345799,0.3815341631584148,0.38235210258644486,0.014507429516856796,9,1.3764022417973099,1.3128284527246523,0.27218393387138295
nonadditive:hypothesis:151:H0,32,31,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,151,H0,False,0.38713473741222737,0.38713473741222737,0.3911831506349469,0.3967345585781412,0.01603569344594291,9,0.9449926843593592,0.9758029116487389,-0.024494647746746923
nonadditive:hypothesis:151:H1,31,31,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,151,H1,True,0.5091813714935902,0.5091813714935902,0.3812483931948001,0.3772665011234875,0.01101169449092404,9,1.390861791515787,1.3496596437193986,0.29985244490040797
nonadditive:hypothesis:152:H0,29,45,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,152,H0,False,0.4059947586095004,0.4059947586095004,0.39725203098504164,0.403669653039355,0.005305113817997087,9,1.056314580257792,1.0057599216404776,0.005743396716306193
nonadditive:hypothesis:152:H1,45,45,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,152,H1,True,0.5515446960773794,0.5515446960773794,0.38222544480671833,0.39529225303953414,0.00700705970518789,9,1.379503625307523,1.3952833424798186,0.3330975075374577
nonadditive:hypothesis:153:H0,62,9,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,153,H0,False,0.3380885233332932,0.3380885233332932,0.3597294490887046,0.3527410248614441,0.01742066894100841,9,0.9610105277931694,0.9584610224061509,-0.04242638252292341
nonadditive:hypothesis:153:H1,9,9,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,153,H1,True,0.5305124037515762,0.5305124037515762,0.40400092648414565,0.4032268009452152,0.013728270733606496,9,1.3405772912664398,1.315667516415048,0.2743441538814426
nonadditive:hypothesis:154:H0,22,32,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,154,H0,False,0.3428084113732008,0.3428084113732008,0.3777280904883618,0.3849200270362756,0.010405148138317388,9,1.0224832178712937,0.89059645457443,-0.11586386704291496
nonadditive:hypothesis:154:H1,32,32,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,154,H1,True,0.5000440904787529,0.5000440904787529,0.3673296615861547,0.3657477149481197,0.018390509595723414,9,1.2907700057265188,1.36718308834734,0.3127524831898879
nonadditive:hypothesis:155:H0,3,15,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,155,H0,False,0.3594112955512288,0.3594112955512288,0.3912646790984997,0.39245365830068407,0.00983325483279568,9,0.988044270788919,0.9158056956519962,-0.08795105945985737
nonadditive:hypothesis:155:H1,15,15,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,155,H1,True,0.533932063081379,0.533932063081379,0.3823505608662686,0.38245850559246675,0.02133908003635282,9,1.3140456343246707,1.3960522652104819,0.3336484429018719
nonadditive:hypothesis:156:H0,61,22,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,156,H0,False,0.39485142989818495,0.39485142989818495,0.37486385386911714,0.38416535620619885,0.018040972631782004,9,0.9811625978817784,1.0278163387701478,0.02743649228768874
nonadditive:hypothesis:156:H1,22,22,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,156,H1,True,0.5299653323037189,0.5299653323037189,0.3964742072857224,0.3980869017997212,0.01657045710088545,9,1.4426866315598175,1.3312805066124636,0.28614126597826683
nonadditive:hypothesis:157:H0,35,14,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,157,H0,False,0.3873977149524385,0.3873977149524385,0.3786084526765652,0.38157762660441286,0.011251869486261556,9,0.9879111131983014,1.0152526981202161,0.015137545172677735
nonadditive:hypothesis:157:H1,14,14,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,157,H1,True,0.5349628405531469,0.5349628405531469,0.38998806745600606,0.3887832906722121,0.01216588805930674,9,1.3878151314619378,1.3759923674399386,0.31917519257711835
nonadditive:hypothesis:158:H0,40,28,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,158,H0,False,0.3608962671877585,0.3608962671877585,0.3674404924326016,0.37381977252760007,0.007367720633789876,9,1.0232246871392194,0.9654285131777309,-0.03518322109998573
nonadditive:hypothesis:158:H1,28,28,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,158,H1,True,0.4960414599756406,0.4960414599756406,0.38654614203132703,0.3869407882293891,0.00458824877342362,9,1.3112848079906843,1.2819570204668462,0.24838783255961527
nonadditive:hypothesis:159:H0,42,40,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,159,H0,False,0.3923685794413751,0.3923685794413751,0.3964204838082858,0.3949683016606035,0.004852003248176917,9,0.900423558337143,0.9934178965544878,-0.006603861014662593
nonadditive:hypothesis:159:H1,40,40,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,159,H1,True,0.49883317469858973,0.49883317469858973,0.3864366406904062,0.3933485710702877,0.018373491976803158,9,1.2486462893690617,1.2681708067256534,0.23757555256264729
nonadditive:hypothesis:160:H0,14,38,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,160,H0,False,0.3665560683746078,0.3665560683746078,0.3822105874819126,0.38091725286263445,0.008788354769468487,9,0.9701026711254277,0.9622984142091208,-0.03843067453850346
nonadditive:hypothesis:160:H1,38,38,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,160,H1,True,0.5570884320383176,0.5570884320383176,0.3517984523403352,0.356795542169799,0.012012987075506965,9,1.5613660099295725,1.5613660099295725,0.4455610854966773
nonadditive:hypothesis:161:H0,13,31,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,161,H0,False,0.37555415059715697,0.37555415059715697,0.3782751691917073,0.377158957176661,0.019038991389349613,9,1.0704075997147824,0.9957450126824051,-0.0042640655370892455
nonadditive:hypothesis:161:H1,31,31,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,161,H1,True,0.5138163073605468,0.5138163073605468,0.39898606750345733,0.39807817874076223,0.008662436917484473,9,1.319454383006745,1.2907422079399031,0.25521740791253
nonadditive:hypothesis:162:H0,26,52,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,162,H0,False,0.35474211683512774,0.35474211683512774,0.35502490822976646,0.35216015635917886,0.013509188794842308,9,1.0735510713505485,1.0073317791048328,0.007305032267448608
nonadditive:hypothesis:162:H1,52,52,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,162,H1,True,0.5341851095265464,0.5341851095265464,0.3792661780275423,0.3896815465418474,0.016476471528271197,9,1.6927163094095818,1.3708247523319173,0.315412567706707
nonadditive:hypothesis:163:H0,26,41,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,163,H0,False,0.3914071160970692,0.3914071160970692,0.3723723103647252,0.3679933829440797,0.012969183895241154,9,1.0274162087482825,1.063625418929197,0.061683279056771845
nonadditive:hypothesis:163:H1,41,41,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,163,H1,True,0.520898937160111,0.520898937160111,0.40169040821353075,0.40402372953424615,0.010583006152218577,9,1.331763687348175,1.2892780772074879,0.25408243165051014
nonadditive:hypothesis:164:H0,15,24,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,164,H0,False,0.3635426684187574,0.3635426684187574,0.37298198081117917,0.3684994608355843,0.012324709030269887,9,0.9219191645655339,0.9865487118879706,-0.01354257624085542
nonadditive:hypothesis:164:H1,24,24,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,164,H1,True,0.5149578745124876,0.5149578745124876,0.39011411423640663,0.39577213164891456,0.009676738975096077,9,1.4082980956060314,1.3011473859137246,0.2632464797501437
nonadditive:hypothesis:165:H0,10,8,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,165,H0,False,0.36353047280525647,0.36353047280525647,0.3933279588237888,0.3932729163427918,0.009819762159101908,9,1.004956501814918,0.9243720014738805,-0.07864068936397772
nonadditive:hypothesis:165:H1,8,8,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,165,H1,True,0.5263667925741025,0.5263667925741025,0.3697632161200956,0.3703642175213385,0.011664995512544518,9,1.35920677374192,1.421213950140245,0.351511400863989
nonadditive:hypothesis:166:H0,24,30,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,166,H0,False,0.37729948672724184,0.37729948672724184,0.3724090443760749,0.37971752522166613,0.013985680330531491,9,0.9759626640481891,0.9936320071268433,-0.006388355029848247
nonadditive:hypothesis:166:H1,30,30,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,166,H1,True,0.5346038193177056,0.5346038193177056,0.3848664710668365,0.3853459908431156,0.01635274530685804,9,1.4964284912090529,1.3873345824826728,0.32738433969889547
nonadditive:hypothesis:167:H0,25,5,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,167,H0,False,0.40257147101183605,0.40257147101183605,0.38225578102596675,0.38350776797597924,0.012143740297341166,9,1.07133363139731,1.0497087793983115,0.04851277274599919
nonadditive:hypothesis:167:H1,5,5,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,167,H1,True,0.522477963742576,0.522477963742576,0.4069440032071645,0.4105821683611541,0.019170092315389964,9,1.3505353736563155,1.2725296030951758,0.24100673290096275
nonadditive:hypothesis:168:H0,49,10,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,168,H0,False,0.41265899269898826,0.41265899269898826,0.3766542191915804,0.36591860059465764,0.006171159689554284,9,1.1410137620912444,1.127734397837039,0.12021066243969736
nonadditive:hypothesis:168:H1,10,10,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,168,H1,True,0.4913527950780956,0.4913527950780956,0.3687902018459518,0.37084707614819656,0.019596988069434884,9,1.2584460620823221,1.324947199750182,0.28137260939903774
nonadditive:hypothesis:169:H0,62,49,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,169,H0,False,0.33207943912244925,0.33207943912244925,0.351670762153802,0.351367168952987,0.012532958954038331,9,0.9276621373726849,0.9451066248220863,-0.05645752735371423
nonadditive:hypothesis:169:H1,49,49,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,169,H1,True,0.5319402021014664,0.5319402021014664,0.38854513193984586,0.39252708107678624,0.01676053987193943,9,1.2996733223165484,1.3551681597158596,0.3039255497428457
nonadditive:hypothesis:170:H0,17,5,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,170,H0,False,0.3508549125777032,0.3508549125777032,0.3660884399589781,0.37117534659703233,0.009468852561675178,9,0.9249831934057066,0.9452538154658475,-0.05630179975709115
nonadditive:hypothesis:170:H1,5,5,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,170,H1,True,0.510608807096044,0.510608807096044,0.3908004812549963,0.39220328417729033,0.012838084219336798,9,1.2377034143718684,1.301898346331108,0.26382346572385496
nonadditive:hypothesis:171:H0,29,22,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,171,H0,False,0.3715091567249365,0.3715091567249365,0.38955625073602274,0.40091224666691616,0.018302241670625885,9,0.9156737547691439,0.9266595366282034,-0.0761690552812766
nonadditive:hypothesis:171:H1,22,22,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,171,H1,True,0.5160999072964692,0.5160999072964692,0.3773576202867878,0.37460029937244055,0.009577572659271838,9,1.3014718007995953,1.3777349034719932,0.3204407763428361
nonadditive:hypothesis:172:H0,7,30,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,172,H0,False,0.38089759955158436,0.38089759955158436,0.39277076088968943,0.39286517417821315,0.014337657766851475,9,0.9771814573836473,0.9695377055203167,-0.030935913337987064
nonadditive:hypothesis:172:H1,30,30,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,172,H1,True,0.5686676244797753,0.5686676244797753,0.40189995405351925,0.4087194395246803,0.01712724514743258,9,1.3353811241189526,1.3913398030225976,0.330267169968372
nonadditive:hypothesis:173:H0,7,30,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,173,H0,False,0.38714664997107273,0.38714664997107273,0.3773808002584762,0.3792672114384196,0.010383150831403898,9,0.9759459544987339,1.0207754277064165,0.020562561714446925
nonadditive:hypothesis:173:H1,30,30,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,173,H1,True,0.5305299319962988,0.5305299319962988,0.3775563606658247,0.3807471554820287,0.006708565545727796,9,1.2995684355992643,1.3933917150993393,0.3317408577797414
nonadditive:hypothesis:174:H0,44,33,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,174,H0,False,0.4115115399841925,0.4115115399841925,0.41121679541775447,0.41020372909098807,0.017581361585749578,9,1.024745209758706,1.003188198449835,0.003183126921657009
nonadditive:hypothesis:174:H1,33,33,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,174,H1,True,0.4909473424971096,0.4909473424971096,0.3814669786902807,0.3816180995358419,0.02140195909484105,9,1.1830518874894622,1.2864886206766495,0.2519165075211022
nonadditive:hypothesis:175:H0,0,47,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,175,H0,False,0.3717298374721438,0.3717298374721438,0.39101135380750773,0.3907213001718515,0.010701574068039676,9,0.9781856360019493,0.951393838289966,-0.049827171471224285
nonadditive:hypothesis:175:H1,47,47,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,175,H1,True,0.510375579506537,0.510375579506537,0.3778329545572513,0.382566033370003,0.011552626477197958,9,1.3340849291053543,1.3340849291053543,0.28824561046341945
nonadditive:hypothesis:176:H0,18,9,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,176,H0,False,0.33972154759675216,0.33972154759675216,0.3776996575579135,0.38250039852509216,0.008176323759575999,9,0.9453676825030023,0.8881599833796416,-0.11860339075353399
nonadditive:hypothesis:176:H1,9,9,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,176,H1,True,0.4874738445373656,0.4874738445373656,0.36150873338533773,0.36115456800353923,0.012481460856091475,9,1.457910187380798,1.349765135831228,0.2999306038568508
nonadditive:hypothesis:177:H0,45,53,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,177,H0,False,0.39933317787739075,0.39933317787739075,0.3814388224558149,0.383283707856517,0.007243393284400879,9,1.0418736035262994,1.0418736035262994,0.041020634175339854
nonadditive:hypothesis:177:H1,53,53,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,177,H1,True,0.506755530356085,0.506755530356085,0.37477730910544116,0.37401918214480917,0.011399534374434195,9,1.3675552628545251,1.35489181985293,0.30372161339754655
nonadditive:hypothesis:178:H0,54,40,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,178,H0,False,0.4303140914969316,0.4303140914969316,0.4147290173886365,0.4111092333531,0.01303637995148793,9,0.9946221579626635,1.0467147331797741,0.04565643361777072
nonadditive:hypothesis:178:H1,40,40,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,178,H1,True,0.4976471246446693,0.4976471246446693,0.37916253465520744,0.3781831110450801,0.008723418835846042,9,1.3228732837729467,1.3158893406674337,0.27451274172883355
nonadditive:hypothesis:179:H0,41,3,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,179,H0,False,0.4105445582304,0.4105445582304,0.3879068013946456,0.3826324403715775,0.008459407371379346,9,0.9992462695853086,1.0729475990893944,0.07040962656545813
nonadditive:hypothesis:179:H1,3,3,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,179,H1,True,0.5141769846327181,0.5141769846327181,0.3695354855175006,0.36978587368694604,0.011776510940485874,9,1.3904722197906645,1.3904722197906645,0.3296434159167341
nonadditive:hypothesis:180:H0,40,43,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,180,H0,False,0.37788879518061763,0.37788879518061763,0.40670352589699915,0.4018772879889097,0.012537450639846237,9,0.9755210642024974,0.940308911388508,-0.06154682856810412
nonadditive:hypothesis:180:H1,43,43,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,180,H1,True,0.4954058529821534,0.4954058529821534,0.3531179827309277,0.3544992835993687,0.006722805347548599,9,1.3556790490308606,1.39748054763921,0.33467100655074933
nonadditive:hypothesis:181:H0,44,46,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,181,H0,False,0.37632694239774084,0.37632694239774084,0.3749483697988896,0.37795835283344575,0.012922899924502573,9,0.9956836238080871,0.9956836238080871,-0.004325718636992049
nonadditive:hypothesis:181:H1,46,46,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,181,H1,True,0.5164256444106712,0.5164256444106712,0.37337355356530005,0.3716323655258161,0.015310590883436392,9,1.400029101591774,1.3896142863660157,0.32902621681161026
nonadditive:hypothesis:182:H0,7,31,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,182,H0,False,0.39025567463889616,0.39025567463889616,0.38389844572240733,0.3779040201531217,0.006719136718925656,9,0.9073083900067301,1.0326846337352267,0.03216185188588916
nonadditive:hypothesis:182:H1,31,31,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,182,H1,True,0.5323342149611378,0.5323342149611378,0.38749477482477035,0.3873184185195596,0.011227329177849465,9,1.302061696701162,1.3744097608264267,0.31802437410449436
nonadditive:hypothesis:183:H0,12,44,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,183,H0,False,0.3973943558045146,0.3973943558045146,0.38353725174264003,0.37789252926325356,0.014178266302365017,9,1.1008485121658171,1.0516068062506612,0.05031928613360748
nonadditive:hypothesis:183:H1,44,44,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,183,H1,True,0.505919455499258,0.505919455499258,0.3660103151163319,0.36209025451586657,0.010326194945195488,9,1.271624827618635,1.3972191993283511,0.33448397514467154
nonadditive:hypothesis:184:H0,48,20,same_pipeline_different_source,synthetic:nonadditive,synthetic:nonadditive,32x32,32x32,identity_residual,mean_8,ncc,20260808,nonadditive,184,H0,False,0.3663097603267931,0.3663097603267931,0.3680441307585545,0.3669851824363137,0.012284967422580728,9,1.0253859681654076,0.9981595384722711,-0.0018421572579832013
